county,state.abbr,FIPS,prescribing.rate,year,rur.mic.metro,rural.metro,state,region,prescribe.level
San Patricio,TX,48409,80.6,2015,Metropolitan,Metropolitan,Texas,South,Medium
San Saba,TX,48411,2.8,2015,Micropolitan,Rural,Texas,South,Low
Scurry,TX,48415,90.8,2015,Micropolitan,Rural,Texas,South,Medium
Shelby,TX,48419,58.7,2015,Micropolitan,Rural,Texas,South,Low
Sherman,TX,48421,1.3,2015,Rural,Rural,Texas,South,Low
Smith,TX,48423,95.2,2015,Metropolitan,Metropolitan,Texas,South,Medium
Somervell,TX,48425,5.9,2015,Metropolitan,Metropolitan,Texas,South,Low
Starr,TX,48427,32.2,2015,Micropolitan,Rural,Texas,South,Low
Stephens,TX,48429,119.2,2015,Micropolitan,Rural,Texas,South,High
Stonewall,TX,48433,3.8,2015,Rural,Rural,Texas,South,Low
Sutton,TX,48435,5.1,2015,Micropolitan,Rural,Texas,South,Low
Swisher,TX,48437,2.3,2015,Micropolitan,Rural,Texas,South,Low
Tarrant,TX,48439,68.8,2015,Metropolitan,Metropolitan,Texas,South,Medium
Taylor,TX,48441,114.8,2015,Metropolitan,Metropolitan,Texas,South,High
Terry,TX,48445,53.4,2015,Micropolitan,Rural,Texas,South,Low
Titus,TX,48449,90.5,2015,Micropolitan,Rural,Texas,South,Medium
Tom Green,TX,48451,80.1,2015,Metropolitan,Metropolitan,Texas,South,Medium
Travis,TX,48453,55.5,2015,Metropolitan,Metropolitan,Texas,South,Low
Trinity,TX,48455,42,2015,Micropolitan,Rural,Texas,South,Low
Tyler,TX,48457,22.9,2015,Micropolitan,Rural,Texas,South,Low
Upshur,TX,48459,22.2,2015,Metropolitan,Metropolitan,Texas,South,Low
Upton,TX,48461,1.9,2015,Rural,Rural,Texas,South,Low
Uvalde,TX,48463,72.1,2015,Micropolitan,Rural,Texas,South,Medium
Val Verde,TX,48465,39.5,2015,Micropolitan,Rural,Texas,South,Low
Van Zandt,TX,48467,81.7,2015,Micropolitan,Rural,Texas,South,Medium
Victoria,TX,48469,103.9,2015,Metropolitan,Metropolitan,Texas,South,High
Walker,TX,48471,76.9,2015,Micropolitan,Rural,Texas,South,Medium
Waller,TX,48473,5.4,2015,Metropolitan,Metropolitan,Texas,South,Low
Ward,TX,48475,71.4,2015,Micropolitan,Rural,Texas,South,Medium
Washington,TX,48477,88,2015,Micropolitan,Rural,Texas,South,Medium
Webb,TX,48479,29,2015,Metropolitan,Metropolitan,Texas,South,Low
Wharton,TX,48481,69.3,2015,Micropolitan,Rural,Texas,South,Medium
Wheeler,TX,48483,45.6,2015,Rural,Rural,Texas,South,Low
Wichita,TX,48485,107.5,2015,Metropolitan,Metropolitan,Texas,South,High
Wilbarger,TX,48487,152.5,2015,Micropolitan,Rural,Texas,South,High
Willacy,TX,48489,47.2,2015,Micropolitan,Rural,Texas,South,Low
Williamson,TX,48491,64.9,2015,Metropolitan,Metropolitan,Texas,South,Medium
Wilson,TX,48493,59.8,2015,Metropolitan,Metropolitan,Texas,South,Low
Winkler,TX,48495,59.6,2015,Micropolitan,Rural,Texas,South,Low
Wise,TX,48497,63,2015,Metropolitan,Metropolitan,Texas,South,Low
Wood,TX,48499,97.5,2015,Micropolitan,Rural,Texas,South,High
Yoakum,TX,48501,7.1,2015,Micropolitan,Rural,Texas,South,Low
Young,TX,48503,103.3,2015,Micropolitan,Rural,Texas,South,High
Zapata,TX,48505,14.2,2015,Micropolitan,Rural,Texas,South,Low
Zavala,TX,48507,0.9,2015,Micropolitan,Rural,Texas,South,Low
Beaver,UT,49001,98.1,2015,Micropolitan,Rural,Utah,West,High
Box Elder,UT,49003,81.9,2015,Metropolitan,Metropolitan,Utah,West,Medium
Cache,UT,49005,61.2,2015,Metropolitan,Metropolitan,Utah,West,Low
Carbon,UT,49007,183.1,2015,Micropolitan,Rural,Utah,West,High
Davis,UT,49011,68.7,2015,Metropolitan,Metropolitan,Utah,West,Medium
Duchesne,UT,49013,51.2,2015,Micropolitan,Rural,Utah,West,Low
Emery,UT,49015,96.7,2015,Micropolitan,Rural,Utah,West,High
Garfield,UT,49017,86.8,2015,Rural,Rural,Utah,West,Medium
Grand,UT,49019,95.4,2015,Micropolitan,Rural,Utah,West,Medium
Iron,UT,49021,110.9,2015,Micropolitan,Rural,Utah,West,High
Juab,UT,49023,95.9,2015,Metropolitan,Metropolitan,Utah,West,Medium
Kane,UT,49025,149.4,2015,Micropolitan,Rural,Utah,West,High
Millard,UT,49027,70.1,2015,Micropolitan,Rural,Utah,West,Medium
Morgan,UT,49029,62,2015,Metropolitan,Metropolitan,Utah,West,Low
Rich,UT,49033,31.2,2015,Rural,Rural,Utah,West,Low
Salt Lake,UT,49035,75,2015,Metropolitan,Metropolitan,Utah,West,Medium
San Juan,UT,49037,19.2,2015,Micropolitan,Rural,Utah,West,Low
Sanpete,UT,49039,86.8,2015,Micropolitan,Rural,Utah,West,Medium
Sevier,UT,49041,124.3,2015,Micropolitan,Rural,Utah,West,High
Summit,UT,49043,65.8,2015,Micropolitan,Rural,Utah,West,Medium
Tooele,UT,49045,72.8,2015,Metropolitan,Metropolitan,Utah,West,Medium
Uintah,UT,49047,71.3,2015,Micropolitan,Rural,Utah,West,Medium
Utah,UT,49049,61.2,2015,Metropolitan,Metropolitan,Utah,West,Low
Wasatch,UT,49051,75,2015,Micropolitan,Rural,Utah,West,Medium
Washington,UT,49053,91.6,2015,Metropolitan,Metropolitan,Utah,West,Medium
Weber,UT,49057,86.9,2015,Metropolitan,Metropolitan,Utah,West,Medium
Accomack,VA,51001,64.8,2015,Rural,Rural,Virginia,South,Medium
Albemarle,VA,51003,61.7,2015,Metropolitan,Metropolitan,Virginia,South,Low
Alleghany,VA,51005,85.7,2015,Micropolitan,Rural,Virginia,South,Medium
Amelia,VA,51007,52.3,2015,Metropolitan,Metropolitan,Virginia,South,Low
Amherst,VA,51009,83,2015,Metropolitan,Metropolitan,Virginia,South,Medium
Appomattox,VA,51011,138.6,2015,Metropolitan,Metropolitan,Virginia,South,High
Arlington,VA,51013,26.1,2015,Metropolitan,Metropolitan,Virginia,South,Low
Augusta,VA,51015,29.1,2015,Metropolitan,Metropolitan,Virginia,South,Low
Bath,VA,51017,6.2,2015,Rural,Rural,Virginia,South,Low
Bedford,VA,51019,46.8,2015,Metropolitan,Metropolitan,Virginia,South,Low
Bland,VA,51021,81,2015,Rural,Rural,Virginia,South,Medium
Botetourt,VA,51023,41.9,2015,Metropolitan,Metropolitan,Virginia,South,Low
Brunswick,VA,51025,25.6,2015,Micropolitan,Rural,Virginia,South,Low
Buchanan,VA,51027,88,2015,Rural,Rural,Virginia,South,Medium
Buckingham,VA,51029,2.1,2015,Metropolitan,Metropolitan,Virginia,South,Low
Campbell,VA,51031,33.9,2015,Metropolitan,Metropolitan,Virginia,South,Low
Caroline,VA,51033,20.6,2015,Metropolitan,Metropolitan,Virginia,South,Low
Carroll,VA,51035,45.3,2015,Micropolitan,Rural,Virginia,South,Low
Charlotte,VA,51037,43.3,2015,Rural,Rural,Virginia,South,Low
Chesterfield,VA,51041,73.4,2015,Metropolitan,Metropolitan,Virginia,South,Medium
Clarke,VA,51043,27.7,2015,Metropolitan,Metropolitan,Virginia,South,Low
Craig,VA,51045,6.5,2015,Metropolitan,Metropolitan,Virginia,South,Low
Culpeper,VA,51047,71.5,2015,Metropolitan,Metropolitan,Virginia,South,Medium
Cumberland,VA,51049,33.1,2015,Rural,Rural,Virginia,South,Low
Dickenson,VA,51051,137.5,2015,Rural,Rural,Virginia,South,High
Dinwiddie,VA,51053,5.6,2015,Metropolitan,Metropolitan,Virginia,South,Low
Essex,VA,51057,122.9,2015,Micropolitan,Rural,Virginia,South,High
Fairfax,VA,51059,32,2015,Metropolitan,Metropolitan,Virginia,South,Low
Fauquier,VA,51061,76.5,2015,Metropolitan,Metropolitan,Virginia,South,Medium
Floyd,VA,51063,59.3,2015,Metropolitan,Metropolitan,Virginia,South,Low
Fluvanna,VA,51065,36.4,2015,Metropolitan,Metropolitan,Virginia,South,Low
Franklin,VA,51067,87.4,2015,Metropolitan,Metropolitan,Virginia,South,Medium
Frederick,VA,51069,59.9,2015,Metropolitan,Metropolitan,Virginia,South,Low
Giles,VA,51071,142.6,2015,Metropolitan,Metropolitan,Virginia,South,High
Gloucester,VA,51073,119.4,2015,Metropolitan,Metropolitan,Virginia,South,High
Goochland,VA,51075,15.3,2015,Metropolitan,Metropolitan,Virginia,South,Low
Grayson,VA,51077,8.7,2015,Rural,Rural,Virginia,South,Low
Greene,VA,51079,83.1,2015,Metropolitan,Metropolitan,Virginia,South,Medium
Halifax,VA,51083,87.8,2015,Micropolitan,Rural,Virginia,South,Medium
Hanover,VA,51085,96,2015,Metropolitan,Metropolitan,Virginia,South,Medium
Henrico,VA,51087,75.3,2015,Metropolitan,Metropolitan,Virginia,South,Medium
Henry,VA,51089,86.9,2015,Micropolitan,Rural,Virginia,South,Medium
Isle of Wight,VA,51093,67.8,2015,Metropolitan,Metropolitan,Virginia,South,Medium
James City,VA,51095,106.1,2015,Metropolitan,Metropolitan,Virginia,South,High
King George,VA,51099,53.5,2015,Micropolitan,Rural,Virginia,South,Low
King William,VA,51101,42.3,2015,Metropolitan,Metropolitan,Virginia,South,Low
Lancaster,VA,51103,183.2,2015,Rural,Rural,Virginia,South,High
Lee,VA,51105,112.3,2015,Rural,Rural,Virginia,South,High
Loudoun,VA,51107,38.3,2015,Metropolitan,Metropolitan,Virginia,South,Low
Louisa,VA,51109,53.2,2015,Rural,Rural,Virginia,South,Low
Lunenburg,VA,51111,3,2015,Rural,Rural,Virginia,South,Low
Mathews,VA,51115,60.2,2015,Metropolitan,Metropolitan,Virginia,South,Low
Mecklenburg,VA,51117,112,2015,Micropolitan,Rural,Virginia,South,High
Middlesex,VA,51119,4.5,2015,Rural,Rural,Virginia,South,Low
Montgomery,VA,51121,66,2015,Metropolitan,Metropolitan,Virginia,South,Medium
Nelson,VA,51125,26.7,2015,Metropolitan,Metropolitan,Virginia,South,Low
New Kent,VA,51127,61.6,2015,Metropolitan,Metropolitan,Virginia,South,Low
Northampton,VA,51131,112.7,2015,Rural,Rural,Virginia,South,High
Northumberland,VA,51133,34.9,2015,Rural,Rural,Virginia,South,Low
Nottoway,VA,51135,64.3,2015,Micropolitan,Rural,Virginia,South,Medium
Orange,VA,51137,96.6,2015,Micropolitan,Rural,Virginia,South,Medium
Page,VA,51139,99.4,2015,Micropolitan,Rural,Virginia,South,High
Patrick,VA,51141,78.1,2015,Rural,Rural,Virginia,South,Medium
Pittsylvania,VA,51143,24.4,2015,Micropolitan,Rural,Virginia,South,Low
Powhatan,VA,51145,51.3,2015,Metropolitan,Metropolitan,Virginia,South,Low
Prince Edward,VA,51147,105.2,2015,Micropolitan,Rural,Virginia,South,High
Prince William,VA,51153,40.6,2015,Metropolitan,Metropolitan,Virginia,South,Low
Pulaski,VA,51155,135.6,2015,Metropolitan,Metropolitan,Virginia,South,High
Richmond,VA,51159,43.5,2015,Rural,Rural,Virginia,South,Low
Roanoke,VA,51161,91.1,2015,Metropolitan,Metropolitan,Virginia,South,Medium
Rockingham,VA,51165,32.6,2015,Metropolitan,Metropolitan,Virginia,South,Low
Russell,VA,51167,117.6,2015,Micropolitan,Rural,Virginia,South,High
Scott,VA,51169,161.9,2015,Metropolitan,Metropolitan,Virginia,South,High
Shenandoah,VA,51171,74.7,2015,Micropolitan,Rural,Virginia,South,Medium
Smyth,VA,51173,139.7,2015,Micropolitan,Rural,Virginia,South,High
Southampton,VA,51175,2.9,2015,Micropolitan,Rural,Virginia,South,Low
Spotsylvania,VA,51177,75.4,2015,Metropolitan,Metropolitan,Virginia,South,Medium
Stafford,VA,51179,53.5,2015,Metropolitan,Metropolitan,Virginia,South,Low
Sussex,VA,51183,24.6,2015,Metropolitan,Metropolitan,Virginia,South,Low
Tazewell,VA,51185,200.5,2015,Micropolitan,Rural,Virginia,South,High
Warren,VA,51187,92.4,2015,Metropolitan,Metropolitan,Virginia,South,Medium
Washington,VA,51191,116.1,2015,Metropolitan,Metropolitan,Virginia,South,High
Westmoreland,VA,51193,45.7,2015,Micropolitan,Rural,Virginia,South,Low
Wise,VA,51195,214.1,2015,Micropolitan,Rural,Virginia,South,High
Wythe,VA,51197,120.5,2015,Micropolitan,Rural,Virginia,South,High
York,VA,51199,50.6,2015,Metropolitan,Metropolitan,Virginia,South,Low
Alexandria,VA,51510,35.9,2015,Metropolitan,Metropolitan,Virginia,South,Low
Bristol,VA,51520,186,2015,Metropolitan,Metropolitan,Virginia,South,High
Buena Vista,VA,51530,71.9,2015,Micropolitan,Rural,Virginia,South,Medium
Charlottesville,VA,51540,69.2,2015,Metropolitan,Metropolitan,Virginia,South,Medium
Chesapeake,VA,51550,68.4,2015,Metropolitan,Metropolitan,Virginia,South,Medium
Colonial Heights,VA,51570,243,2015,Metropolitan,Metropolitan,Virginia,South,High
Covington,VA,51580,256.4,2015,Micropolitan,Rural,Virginia,South,High
Danville,VA,51590,188.6,2015,Micropolitan,Rural,Virginia,South,High
Emporia,VA,51595,300.6,2015,Micropolitan,Rural,Virginia,South,High
Fairfax City,VA,51600,81.4,2015,Metropolitan,Metropolitan,Virginia,South,Medium
Falls Church,VA,51610,64.1,2015,Metropolitan,Metropolitan,Virginia,South,Medium
Franklin City,VA,51620,271.8,2015,Micropolitan,Rural,Virginia,South,High
Fredericksburg,VA,51630,175.9,2015,Metropolitan,Metropolitan,Virginia,South,High
Galax,VA,51640,431.1,2015,Micropolitan,Rural,Virginia,South,High
Hampton,VA,51650,86.9,2015,Metropolitan,Metropolitan,Virginia,South,Medium
Harrisonburg,VA,51660,133.7,2015,Metropolitan,Metropolitan,Virginia,South,High
Hopewell,VA,51670,115.6,2015,Metropolitan,Metropolitan,Virginia,South,High
Lexington,VA,51678,269,2015,Micropolitan,Rural,Virginia,South,High
Lynchburg,VA,51680,137.6,2015,Metropolitan,Metropolitan,Virginia,South,High
Manassas,VA,51683,117.1,2015,Metropolitan,Metropolitan,Virginia,South,High
Martinsville,VA,51690,444.4,2015,Micropolitan,Rural,Virginia,South,High
Newport News,VA,51700,69.1,2015,Metropolitan,Metropolitan,Virginia,South,Medium
Norfolk,VA,51710,70.8,2015,Metropolitan,Metropolitan,Virginia,South,Medium
Norton,VA,51720,504.9,2015,Micropolitan,Rural,Virginia,South,High
Petersburg,VA,51730,157.5,2015,Metropolitan,Metropolitan,Virginia,South,High
Poquoson,VA,51735,93.7,2015,Metropolitan,Metropolitan,Virginia,South,Medium
Portsmouth,VA,51740,114.5,2015,Metropolitan,Metropolitan,Virginia,South,High
Radford,VA,51750,108.3,2015,Metropolitan,Metropolitan,Virginia,South,High
Richmond City,VA,51760,59.4,2015,Metropolitan,Metropolitan,Virginia,South,Low
Roanoke City,VA,51770,108.3,2015,Metropolitan,Metropolitan,Virginia,South,High
Salem,VA,51775,220.7,2015,Metropolitan,Metropolitan,Virginia,South,High
Staunton,VA,51790,190.1,2015,Metropolitan,Metropolitan,Virginia,South,High
Suffolk,VA,51800,90,2015,Metropolitan,Metropolitan,Virginia,South,Medium
Virginia Beach,VA,51810,65.1,2015,Metropolitan,Metropolitan,Virginia,South,Medium
Waynesboro,VA,51820,232.1,2015,Metropolitan,Metropolitan,Virginia,South,High
Winchester,VA,51840,189.9,2015,Metropolitan,Metropolitan,Virginia,South,High
Addison,VT,50001,43.8,2015,Micropolitan,Rural,Vermont,Northeast,Low
Bennington,VT,50003,81.8,2015,Micropolitan,Rural,Vermont,Northeast,Medium
Caledonia,VT,50005,63.1,2015,Micropolitan,Rural,Vermont,Northeast,Low
Chittenden,VT,50007,50,2015,Metropolitan,Metropolitan,Vermont,Northeast,Low
Essex,VT,50009,10.8,2015,Rural,Rural,Vermont,Northeast,Low
Franklin,VT,50011,83.7,2015,Metropolitan,Metropolitan,Vermont,Northeast,Medium
Grand Isle,VT,50013,18.4,2015,Metropolitan,Metropolitan,Vermont,Northeast,Low
Lamoille,VT,50015,57.7,2015,Rural,Rural,Vermont,Northeast,Low
Orange,VT,50017,42.8,2015,Rural,Rural,Vermont,Northeast,Low
Orleans,VT,50019,60.5,2015,Micropolitan,Rural,Vermont,Northeast,Low
Rutland,VT,50021,84.8,2015,Micropolitan,Rural,Vermont,Northeast,Medium
Washington,VT,50023,58,2015,Micropolitan,Rural,Vermont,Northeast,Low
Windham,VT,50025,74.9,2015,Micropolitan,Rural,Vermont,Northeast,Medium
Windsor,VT,50027,48.5,2015,Micropolitan,Rural,Vermont,Northeast,Low
Adams,WA,53001,30,2015,Micropolitan,Rural,Washington,West,Low
Asotin,WA,53003,146.5,2015,Metropolitan,Metropolitan,Washington,West,High
Benton,WA,53005,107.8,2015,Metropolitan,Metropolitan,Washington,West,High
Chelan,WA,53007,86.9,2015,Metropolitan,Metropolitan,Washington,West,Medium
Clallam,WA,53009,127.8,2015,Micropolitan,Rural,Washington,West,High
Clark,WA,53011,63.7,2015,Metropolitan,Metropolitan,Washington,West,Medium
Columbia,WA,53013,117.4,2015,Metropolitan,Metropolitan,Washington,West,High
Cowlitz,WA,53015,98.2,2015,Metropolitan,Metropolitan,Washington,West,High
Douglas,WA,53017,65.7,2015,Metropolitan,Metropolitan,Washington,West,Medium
Ferry,WA,53019,70.3,2015,Rural,Rural,Washington,West,Medium
Franklin,WA,53021,69,2015,Metropolitan,Metropolitan,Washington,West,Medium
Garfield,WA,53023,132.4,2015,Rural,Rural,Washington,West,High
Grant,WA,53025,76.4,2015,Micropolitan,Rural,Washington,West,Medium
Grays Harbor,WA,53027,119.7,2015,Micropolitan,Rural,Washington,West,High
Island,WA,53029,43.5,2015,Micropolitan,Rural,Washington,West,Low
Jefferson,WA,53031,90.4,2015,Micropolitan,Rural,Washington,West,Medium
King,WA,53033,51.2,2015,Metropolitan,Metropolitan,Washington,West,Low
